Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,WeightedPrice
1/7/12,6.69683,7.01556,6.38,6.81,48387.58365,325053.9822,6.717714705
1/6/12,6.94758,7.21,6.1261,6.69693,218077.479,1481327.875,6.792667826
1/5/12,5.57402,7.22,5.57401,6.9476,182328.1939,1130623.294,6.201033807
1/4/12,4.8808,5.7,4.751,5.57383,131170.8567,688717.8566,5.250540205
1/3/12,5.21588,5.29,4.65,4.8808,125170.2539,619170.5416,4.946626874
1/2/12,5.26346,5.47,4.8,5.21678,69150.93196,360357.2843,5.211170321
1/1/12,4.70785,5.4999,4.615,5.26766,108509.2299,553045.1398,5.096756657
12/31/11,4.2481,4.995,4.2,4.72202,129730.7234,596240.4116,4.595984635
12/30/11,4.166,4.3,4.06334,4.248,41068.59505,172118.9574,4.19101158
12/29/11,4.2,4.33,4.116,4.166,53069.28677,223710.0091,4.215432743
12/28/11,4.07,4.25,3.99,4.18552,33837.22479,140029.6334,4.138330915
12/27/11,4.018,4.0998,3.962,4.06997,30159.4578,121501.1651,4.028625644
12/26/11,4.225,4.31259,3.81,4.018,88825.7471,358539.9266,4.036441441
12/25/11,3.94,4.3897,3.7807,4.225,80800.43599,334511.3762,4.139969941
12/24/11,3.94678,3.969,3.855,3.94,14933.59417,58567.86981,3.921887065
12/23/11,3.89009,3.95,3.815,3.94678,20496.54243,80030.5401,3.90458734
12/22/11,3.8753,3.99199,3.509,3.8901,57206.31808,216558.9465,3.785577428
12/21/11,3.92,4.04,3.81,3.89,48793.6914,191659.2342,3.927951108
12/20/11,3.5202,4.5,3.483,3.95,186409.9453,739231.722,3.965623833
12/19/11,3.193,3.70036,3.18933,3.5202,139986.9673,476965.5111,3.407213688
12/18/11,3.18191,3.2189,3.1751,3.193,10793.72225,34542.5941,3.20024856
12/17/11,3.2,3.2299,3.15526,3.2001,16479.95736,52586.16829,3.190916526
12/16/11,3.1959,3.22,3.15,3.2,29868.63156,95114.71511,3.184434979
12/15/11,3.13921,3.21445,3.11001,3.2,30094.22818,95417.414,3.170621737
12/14/11,3.229,3.24805,2.99401,3.15,72477.68634,225975.0478,3.117856808
12/13/11,3.17321,3.25,3.141,3.2499,32658.54299,104930.8154,3.212966831
12/12/11,3.25001,3.2901,3.08414,3.135,39899.99644,126940.3239,3.181462036
12/11/11,3.06,3.38,2.99,3.2511,108223.269,346453.2314,3.201282261
12/10/11,2.96999,3.1332,2.93471,3.05,74305.72254,225642.5681,3.036678204
12/9/11,2.98,3.039,2.93471,2.96999,34385.4355,102810.8549,2.98995355
12/8/11,2.98996,3.00634,2.88421,2.98,39933.68697,117824.4497,2.950502663
12/7/11,3.027,3.082,2.93241,2.99001,58122.18931,174201.54,2.997160673
12/6/11,2.88,3.05,2.8701,3.03,55599.98135,165517.7859,2.976939595
12/5/11,2.82806,2.93,2.7807,2.8798,30884.98231,88678.37524,2.871245784
12/4/11,2.792,2.89998,2.61,2.82809,95222.46888,261745.7274,2.748781149
12/3/11,3.11228,3.125,2.75,2.794,123022.089,360981.8058,2.934284475
12/2/11,3.058,3.138,3.03498,3.1151,57494.9024,178018.0025,3.096239756
12/1/11,2.99,3.14,2.92894,3.06,63864.08822,195016.1466,3.053612008
11/30/11,2.75009,3.09,2.73225,2.9701,120145.3404,349861.486,2.911985474
11/29/11,2.54998,2.981,2.54028,2.75019,180531.0789,503908.5266,2.791256385
11/28/11,2.47991,2.55,2.44,2.55,41261.74102,103409.1266,2.506174583
11/27/11,2.4701,2.49,2.42331,2.47991,22727.06318,55832.77261,2.456664645
11/26/11,2.46606,2.53125,2.41041,2.47003,36118.52905,89621.8708,2.481326708
11/25/11,2.439,2.52779,2.374,2.50612,44404.69962,109592.1854,2.468031229
11/24/11,2.33209,2.56,2.30526,2.4321,87264.60146,211558.5816,2.424334473
11/23/11,2.32889,2.38,2.27,2.33209,39998.19288,92955.46003,2.323991494
11/22/11,2.28797,2.35,2.25,2.3289,34208.37351,78934.49287,2.30746115
11/21/11,2.2,2.31125,2.17,2.294,41727.08204,93197.44183,2.233500098
11/20/11,2.1994,2.499,2.15,2.2,79731.04297,182015.9898,2.282874813
11/19/11,2.05069,2.26,1.99998,2.19585,78301.15579,169806.1118,2.168628421
11/18/11,2.25938,2.38998,2,2.04999,98135.58998,210125.4635,2.141174915
11/17/11,2.56,2.58852,1.994,2.25,117276.7493,261039.9404,2.225845634
11/16/11,2.33,2.60031,2.301,2.56035,44208.84585,108654.6907,2.457759044
11/15/11,2.2199,2.49,2.11,2.32896,76420.88138,175520.9752,2.296767219
11/14/11,2.99573,2.99573,2.09995,2.22,382186.8316,957693.9283,2.505826599
11/13/11,3.03097,3.04998,2.951,2.99686,9624.996329,28888.03012,3.001354923
11/12/11,3.08001,3.11,3.01,3.03099,20383.25702,62326.05499,3.057708339
11/11/11,2.8401,3.10998,2.823,3.08001,44853.17481,133312.0458,2.972187506
11/10/11,2.95001,2.969,2.80011,2.83993,33928.76283,97395.48995,2.87058772
11/9/11,3.071,3.11,2.88655,2.95001,52195.10615,156655.4721,3.001344067
11/8/11,3.00677,3.21,3.00579,3.03501,60336.67038,186440.2093,3.089998307
11/7/11,2.95913,3.03248,2.95,3.00677,23992.22929,71961.1037,2.999350449
11/6/11,2.97002,2.9999,2.92,2.95959,17232.26917,51037.08891,2.961716093
11/5/11,3.109,3.14999,2.85,2.97002,52964.4752,159571.8459,3.012808968
11/4/11,3.1696,3.21,3.01111,3.109,39513.12845,123573.7881,3.127410886
11/3/11,3.2524,3.28,3.1,3.152,24520.65042,78756.92065,3.211860995
11/2/11,3.15009,3.44,3.141,3.25429,32311.05067,104522.1936,3.234874493
11/1/11,3.25617,3.35,3.07001,3.15,37893.47245,120727.9023,3.185981504
10/31/11,3.275,3.31589,3.066,3.24801,30980.52491,98715.5953,3.186375815
10/30/11,3.58103,3.65026,3.2,3.27,50686.72674,171427.9343,3.382107019
10/29/11,3.18431,3.82717,3.14,3.58113,79542.89558,281957.9896,3.54472876
10/28/11,3.04001,3.255,2.90501,3.18999,52365.19012,162799.0229,3.10891687
10/27/11,2.773,3.09,2.7311,3.04001,58696.09581,171312.3692,2.918633119
10/26/11,2.77,2.8485,2.6502,2.77302,29400.73688,80877.09569,2.750852675
10/25/11,2.523,3.04,2.44034,2.77,101412.1148,278159.0664,2.742858355
10/24/11,3.127,3.1948,2.481,2.545,92232.4269,258830.2836,2.806282912
10/23/11,3.12002,3.2,2.95,3.17,37044.29105,114141.1433,3.081207388
10/22/11,2.57562,3.3,2.5515,3.1588,120163.9098,361119.4403,3.005223789
10/21/11,2.35,2.72002,2.32699,2.57,72971.10889,185287.3893,2.539188346
10/20/11,2.25031,2.39082,2.22,2.34801,48859.47906,113046.1435,2.313699321
10/19/11,2.41901,2.536,2.0401,2.27,101864.8536,232324.7536,2.28071553
10/18/11,2.54127,2.9,2.31,2.41901,87859.0917,229826.4417,2.615852693
10/17/11,3.55711,3.74,2.26,2.55998,207426.6636,591902.2742,2.853549606
10/16/11,3.84214,3.8975,3.4,3.55701,36200.8848,131714.0276,3.638420118
10/15/11,3.9873,4.05,3.70888,3.84214,42092.41535,163851.3243,3.892656739
10/14/11,4.05644,4.11455,3.9481,3.98791,20054.5519,80464.14112,4.012263227
10/13/11,4.16,4.2,4.002,4.04615,19706.16675,80377.29614,4.078788998
10/12/11,3.92982,4.45,3.901,4.15,69399.52739,282490.412,4.070494752
10/11/11,4.06084,4.10001,3.84962,3.9308,41104.07717,162268.5409,3.947748059
10/10/11,4.1,4.2,4.0104,4.1,16858.24419,69188.53486,4.104136473
10/9/11,4.00757,4.389,4.00757,4.10288,37920.06225,158762.1487,4.186758652
10/8/11,4.30281,4.3399,3.825,4.00753,39611.94309,159656.3101,4.030509428
10/7/11,4.74688,4.7958,3.7819,4.2728,97547.35268,418394.5039,4.28914258
10/6/11,4.87002,4.9,4.4989,4.73443,54773.49257,256723.5701,4.687003842
10/5/11,4.96,5.025,4.8312,4.87,17586.4631,86107.56025,4.89624092
10/4/11,5.02401,5.025,4.9193,4.96,15793.44484,78377.77904,4.962677861
10/3/11,5.02701,5.0399,4.88889,5.02401,17289.25036,85880.89348,4.967300009
10/2/11,5.03241,5.1,4.91,5.02701,10457.31027,52128.12689,4.984850362
10/1/11,5.16699,5.24919,4.86125,5.03241,23460.74019,118531.6306,5.052339764
9/30/11,4.7567,5.35,4.743,5.14009,41459.06946,208038.7868,5.017931891
9/29/11,4.77985,4.8,4.6742,4.77935,14092.88516,66817.42684,4.741217009
9/28/11,4.91563,4.969,4.625,4.77247,30625.20665,146110.7944,4.770932523
9/27/11,4.86969,5.13018,4.781,4.9156,24645.3664,121363.659,4.924400677
9/26/11,5.32999,5.4,4.721,4.86969,56072.39106,277987.4079,4.95765211
9/25/11,5.44406,5.49,5.32199,5.33,9487.263625,51288.08822,5.405993788
9/24/11,5.54514,5.641,5.3201,5.46829,17944.23351,97847.52843,5.452867541
9/23/11,5.43,5.70653,5.4145,5.54514,55667.98379,312415.0894,5.612114328
9/22/11,5.64335,5.83001,5.29,5.42781,31651.0018,175258.5845,5.53722077
9/21/11,6.11191,6.28664,5.06,5.6114,68164.4732,383918.8463,5.63224255
9/20/11,5.46203,6.795,5.4511,6.11191,116750.9839,713430.5072,6.110702311
9/19/11,5.2021,5.64399,4.9,5.46001,49836.79335,263597.8105,5.289220931
9/18/11,4.7604,5.6,4.72134,5.2,44623.9013,229468.5426,5.142278823
9/17/11,4.82,4.93,4.7,4.77,20303.07919,97582.47382,4.806289376
9/16/11,4.84,4.99,4.61,4.82,31651.08779,152408.8686,4.815280586
9/15/11,5.61932,5.61932,4.44,4.84,86220.92069,429502.8269,4.981422414
9/14/11,5.8199,5.84731,5.32488,5.61932,43768.26144,243197.9728,5.556491504
9/13/11,6.05,6.085,5.7,5.8,23759.27676,138683.8715,5.837040953
9/12/11,5.94,6.58212,5.4121,6.078,63864.03783,385739.5471,6.040011878
9/11/11,4.7739,7.4,4.6,5.86435,143792.5793,873010.6376,6.07131913
9/10/11,5.019,5.49,4.63,4.7739,44484.52701,223562.8132,5.025630894
9/9/11,6.5299,6.57686,4.18,5.03,217433.2904,1154613.991,5.310198768
9/8/11,7.19786,7.19786,6.51235,6.53,31886.33157,216888.7881,6.801936048
9/7/11,6.8628,7.59916,6.53001,7.1864,49642.10251,348836.4402,7.027027917
9/6/11,7.61101,7.65713,6.122,6.8628,82496.04657,555289.1625,6.731100284
9/5/11,8.12796,8.19142,7.25,7.61101,30798.75433,234672.8045,7.619555062
9/4/11,8.4632,8.49,7.85,8.17798,19673.4858,160817.8638,8.174345178
9/3/11,8.6,8.69,8.36307,8.48,6944.986776,59247.46561,8.530968816
9/2/11,8.25,8.7138,8.23,8.64,16814.54893,141975.2751,8.443597015
9/1/11,8.19951,8.35994,8.1,8.21,11903.52969,97874.32622,8.222294457
8/31/11,8.79,8.79,8.01001,8.19951,19648.24097,164091.7548,8.351473045
8/30/11,8.969,9,8.55,8.79134,11773.82396,103338.6519,8.776982928
8/29/11,9.07021,9.27027,8.65,8.969,21651.28245,193411.5739,8.933030843
8/28/11,8.5911,9.4811,8.44758,9.07011,24155.28176,216706.8019,8.971404432
8/27/11,8.17939,9.11,8.12082,8.5902,21998.79373,189777.3735,8.626717258
8/26/11,9.65702,9.889,7.642,8.17939,83004.36527,718309.6253,8.653877697
8/25/11,10.8506,10.891,9.1,9.65702,55485.3923,555232.0419,10.00681475
8/24/11,10.94001,11.083,10.8309,10.8506,7815.833204,85516.16641,10.94140115
8/23/11,10.909,11.3,10.809,10.94001,12779.50877,141019.1095,11.03478326
8/22/11,11.31125,11.501,10.51,10.895,36996.14353,407895.1287,11.02534183
8/21/11,11.453,11.51,11.31,11.31125,8720.349568,99220.97549,11.37809611
8/20/11,11.65638,11.69001,11.4,11.453,9915.00203,113880.2925,11.48565499
8/19/11,10.83001,11.81,10.83001,11.65,33721.04965,384289.8744,11.39614212
8/18/11,10.97792,11.04999,10.81,10.83001,8210.377709,89515.27598,10.9026989
8/17/11,10.92339,11.1,10.661,10.94555,22898.68983,249104.6757,10.87855583
8/16/11,11.1548,11.32,10.8109,10.96409,15325.43631,169357.8871,11.05077099
8/15/11,10.7921,11.89,10.72151,11.14979,38155.54269,431203.7399,11.30120841
8/14/11,10.1302,11.24,9.62,10.7957,44125.49991,468353.9125,10.61413272
8/13/11,9.47024,10.25041,9.28,10.131,29759.75834,291543.0833,9.796554124
8/12/11,9.46268,9.8,8.91,9.46051,41592.12006,387476.1775,9.31609586
8/11/11,10.08821,10.4959,8.45099,9.46248,58114.56412,550577.8843,9.474008669
8/10/11,9.95017,10.40001,9.5,9.98,24254.45049,242598.4829,10.00222549
8/9/11,7.79996,12.1,7.671,9.99,114472.7752,1112123.771,9.715181345
8/8/11,7.9,8.15998,7.055,7.79991,34042.22083,263570.1853,7.742449784
8/7/11,6.5317,9.47,6.01,7.9,89830.95785,693796.9767,7.723361671
8/6/11,9.7403,9.95,5.742,6.55,102411.7273,801213.0773,7.823450482
8/5/11,10.7106,10.99,9.5,9.7999,30765.68959,315866.9307,10.26685684
8/4/11,9.287,11.15,9.26999,10.75,50094.10312,529876.3539,10.57761934
8/3/11,12.05,12.16,8.7,9.26,90287.33121,943628.1716,10.45139068
8/2/11,13.09628,13.1,11.5,12.05,57242.68768,709463.1558,12.39395257
8/1/11,13.3503,13.5501,12.85,13.0946,21748.08591,286373.0196,13.16773443
7/31/11,13.5365,14.8999,12.82922,13.35,45723.43824,618135.5013,13.51900743
7/30/11,13.5015,13.63,13.45,13.53034,6104.383299,82590.44369,13.52969492
7/29/11,13.4901,13.7,13.3302,13.49832,7257.507474,98020.72984,13.5061149
7/28/11,13.891,13.939,13.312,13.49011,32738.27076,445690.5798,13.61374836
7/27/11,13.88214,14.13,13.85,13.9394,11508.66354,160645.5365,13.95866131
7/26/11,14.02979,14.05051,13.768,13.88214,16793.8556,233585.0839,13.90896108
7/25/11,13.98001,14.72299,13.76,14.0478,31577.95973,448277.1995,14.19588863
7/24/11,13.6904,14.1,13.6,13.98001,26623.25583,369041.8209,13.86163373
7/23/11,13.69999,13.7649,13.51,13.68,22455.59781,306380.1584,13.64382107
7/22/11,13.61,13.81,13.45,13.69542,15165.61507,207044.1518,13.65220935
7/21/11,13.71982,13.78,13.4,13.61,25018.37149,341665.5168,13.656585
7/20/11,13.86024,14,13.4,13.68943,23177.89843,317332.2982,13.69115924
7/19/11,13.47051,14.7,13.44,13.85024,67575.61325,948485.7159,14.03591725
7/18/11,13.16,13.915,12.51,13.48,75896.30774,988903.2412,13.02966206
7/17/11,13.719,13.75,13.021,13.16,34375.47259,458510.1856,13.33829475
7/16/11,13.81,13.81,13.501,13.7191,17264.49479,235142.9682,13.62003181
7/15/11,13.99999,14.09,13.5021,13.81,24819.54208,344982.097,13.89961571
7/14/11,13.97,14.07,13.7,13.99,17661.15567,245982.1132,13.92786054
7/13/11,14.0276,14.15,13.91,13.95099,10338.14555,145032.0683,14.02882825
7/12/11,14.20912,14.63988,13.9,14.00943,26356.50591,372986.5544,14.15159337
7/11/11,14.9,15.1999,13.8,14.20912,49160.0106,706457.5167,14.37057291
7/10/11,14.375,15.68,14.35,14.9,45284.42394,682903.1614,15.08031023
7/9/11,14.31399,14.6999,14.0201,14.38,11909.16986,171329.2715,14.38633201
7/8/11,14.77609,15.64276,13.90152,14.31399,34853.41817,500143.3753,14.34990889
7/7/11,14.78367,15.9,14.5,14.77609,54465.69644,825452.2493,15.15545202
7/6/11,12.90701,16.5,12.67132,14.78347,111818.3228,1655319.633,14.80365285
7/5/11,13.878,15,11,12.90691,84081.15246,1076305.461,12.8007934
7/4/11,15.4407,15.48988,13.14,13.86,52276.98904,756913.5897,14.47890561
7/3/11,15.39981,15.689,15.311,15.44049,16792.2853,259875.5054,15.47588674
7/2/11,15.3705,15.8,15.271,15.4,19453.23751,302134.7041,15.53133272
7/1/11,16.10098,16.74,15.26,15.397,33284.45294,529197.491,15.89923956
6/30/11,16.846,17,15.73,16.10098,34961.1896,577145.5491,16.50817823
6/29/11,16.94991,17.2,16.666,16.845,21043.36941,355303.1764,16.88432919
6/28/11,16.75,17.52,16.5,16.9498,24398.14637,413032.2213,16.92883611
6/27/11,16.45001,18,15,16.75004,31452.54448,535096.3701,17.01281658
6/26/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/25/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/24/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/23/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/22/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/21/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/20/11,17.51001,17.51001,14.01,16.45001,15053.92693,234621.7973,15.58542156
6/19/11,16.85,18.8766,16.85,17.51,30176.739,536267.3792,17.77088569
6/18/11,15.9635,16.9499,15.052,16.89,35536.552,569949.3445,16.03839744
6/17/11,17,18.34,13,15.681,108623.773,1684353.226,15.50630382
6/16/11,19.5,19.89,17,17,49202.135,927743.421,18.85575537
6/15/11,19.2804,20,19.022,19.49,27711.898,545336.1446,19.6787728
6/14/11,19.8,20.5,18.001,19.28,36155.99,696003.9845,19.25003255
6/13/11,18.5479,24.5,16,19.84,73421.791,1476239.592,20.10628687
6/12/11,14.75,24.99,10.25,18.5464,151194.158,2451134.564,16.21183382
6/11/11,23.93,23.99,13,14.6511,121869.972,2146587.961,17.61375608
6/10/11,28.9191,29.399,20.01,23.9497,92208.2,2274786.405,24.67010965
6/9/11,29.91,31.5,26.151,28.919,62933.66,1861589.643,29.58019036
6/8/11,23.9999,31.9099,22.2135,29.6,104925.157,2858820.383,27.24628168
6/7/11,18.2605,24.32,18.26,23.9234,53715.037,1068903.322,19.89951757
6/6/11,16.7,19.23,16.4513,18.5499,55092.474,1016927.394,18.45855378
6/5/11,18.966,18.998,16.2,16.7,24278.972,420612.4673,17.32414648
6/4/11,14.27,18.89,14.04,18.89,44475.343,729670.8483,16.40618822
6/3/11,10.6002,14.499,10.5752,14.29,72980.242,954513.5371,13.07906785
6/2/11,9.6,10.888,9.5,10.6,41047.265,415112.7173,10.11304206
6/1/11,8.741,9.6987,8.3,9.57,43479.96,400564.3475,9.212619963
5/31/11,8.8,9.4998,8.1,8.741,45794.425,406882.2676,8.884973828
5/30/11,8.4483,9,8.25001,8.8,17680.151,154258.8453,8.724973291
5/29/11,8.3001,8.49,8.102,8.4299,7487.54,62138.87449,8.298970622
5/28/11,8.55,8.7,8.11,8.3001,12247.722,103463.6944,8.44758678
5/27/11,8.7002,8.83,8.5002,8.5002,14431.838,125149.0464,8.671733038
5/26/11,8.2502,8.9869,8.01,8.798,28644.99,244820.482,8.546712076
5/25/11,7.4899,9.33,7.21612,8.3997,64049.942,510905.1777,7.976668858
5/24/11,7.1499,7.51,6.96,7.42,29282.479,211827.2818,7.233925852
5/23/11,6.6901,7.45,6.68999,7.14991,35279.88,250601.2972,7.103235532
5/22/11,6.14,6.7594,5.99001,6.6901,23872.154,154432.5159,6.469148779
5/21/11,5.7999,6.5199,5.5772,6.11971,31111.902,185640.1701,5.966853781
5/20/11,6.8051,7.1,5.5772,5.59039,44460.435,278992.3375,6.275069901
5/19/11,6.7002,7.34,6.60711,6.805,24436.409,170134.7994,6.962348658
5/18/11,7.1911,7.5,6.6,6.88,25403.435,181331.1648,7.138056912
5/17/11,7.8974,8.38901,6.97991,7.19,35345.455,265868.9455,7.522012252
5/16/11,6.9899,8.5,6.75,8.03388,44141.405,343050.4737,7.771625614
5/15/11,7.0022,7.78,6.20001,6.98701,18294.87,123255.501,6.737161896
5/14/11,8.12011,8.9,5.83,7.19769,55390.451,435571.0177,7.863648154
5/13/11,6.3201,8.45,6.3201,8.198,64003.373,478840.4916,7.481488383
5/12/11,5.4898,6.49,5.22,6.30019,31722.464,184839.9905,5.826785412
5/11/11,5.7499,6.065,4.6,5.5,52569.146,281496.8572,5.354792281
5/10/11,3.81,5.99001,3.81,5.81,56217.324,266466.7059,4.739939346
5/9/11,3.8696,3.9,3.6905,3.8,11520.926,43805.91813,3.802291424
5/8/11,3.641,3.937,3.63,3.8659,21132.514,79620.80698,3.767692144
5/7/11,3.45,3.7,3.425,3.641,17833.289,64359.67749,3.60896285
5/6/11,3.333,3.61001,3.29,3.45,23014.698,80063.9807,3.478819522
5/5/11,3.4013,3.4498,3.333,3.333,15350.341,52331.39303,3.409135539
5/4/11,3.418,3.58,3.25,3.40609,17278.288,59434.108,3.439814639
5/3/11,3.2,3.49,3.11,3.41,16919.179,56187.475,3.320933894
5/2/11,3.0988,3.495,3.029,3.2,18333.831,59421.72104,3.241096803
5/1/11,3.5,3.87,2.5,3.03311,45772.074,143521.9827,3.135579626
4/30/11,2.879,4.14996,2.75,3.5,65427.797,214977.2354,3.285717161
4/29/11,2.211,2.95,2.21,2.88,57577.324,148954.4736,2.587033631
4/28/11,1.892,2.65,1.66,2.21059,100238.232,203392.4585,2.029090642
4/27/11,1.781,1.95,1.72,1.9,33055.256,62403.35441,1.887849678
4/26/11,1.581,1.7949,1.53,1.7949,24054.311,40211.1669,1.67168234
4/25/11,1.631,1.701,1.52109,1.559,13471.602,21226.88973,1.575676726
4/24/11,1.7999,1.95,1.6,1.63011,21541.692,36076.0063,1.674706253
4/23/11,1.3911,1.95,1.3202,1.7001,66620.358,103242.8386,1.549719061
4/22/11,1.21,1.41,1.189,1.40901,39415.39,50929.92236,1.292132904
4/21/11,1.14209,1.21,1.14,1.21,39295.694,46345.34982,1.179400212
4/20/11,1.181,1.1979,1.13,1.1421,21344.953,24691.86369,1.156801034
4/19/11,1.1618,1.1979,1.1436,1.1979,12556.732,14782.06275,1.177222127
4/18/11,1.13888,1.1999,1.1103,1.16199,27478.69,31552.54793,1.148255173
4/17/11,1.048,1.14,1.0255,1.1123,24225.699,26085.24949,1.076759415
4/16/11,0.9841,1.095,0.95414,1.0499,28869.299,30097.17667,1.042532299
4/15/11,1,1.08999,0.911,0.98991,50304.611,50488.93921,1.003664241
4/14/11,0.939,1,0.91,1,31111.877,29643.6089,0.95280683
4/13/11,0.86,1,0.86,0.9225,43397.558,40467.73713,0.932488808
4/12/11,0.7787,0.899,0.7703,0.86,48417.601,41333.11261,0.853679483
4/11/11,0.7369,0.799,0.7103,0.77,14645.925,11255.96452,0.768538998
4/10/11,0.75,0.7589,0.71,0.7369,5348.98,3946.44002,0.737793004
4/9/11,0.74999,0.7676,0.7205,0.73,12119.397,8940.961038,0.73773976
4/8/11,0.7538,0.799,0.7309,0.74999,18207.3,13854.66226,0.760939967
4/7/11,0.748,0.78491,0.7205,0.7538,10832.992,8178.141505,0.754929156
4/6/11,0.7477,0.75,0.6902,0.74,8703.946,6264.040339,0.719678217
4/5/11,0.68,0.74784,0.58,0.71,9730.303,6522.714489,0.670350604
4/4/11,0.78,0.785,0.5619,0.68,31155.458,21652.68835,0.694988607
4/3/11,0.78199,0.79487,0.777,0.779,3931.385,3074.755742,0.782104969
4/2/11,0.775,0.7998,0.7741,0.78199,2493.595,1965.232797,0.788112262
4/1/11,0.78461,0.79697,0.7741,0.77411,3186.767,2483.68753,0.779375313
3/31/11,0.7897,0.80098,0.768,0.78461,6875.082,5429.15615,0.789686021
3/30/11,0.7925,0.795,0.76599,0.7897,3218.221,2532.133364,0.786811522
3/29/11,0.7989,0.79966,0.7648,0.7925,4215.017,3312.300589,0.785833269
3/28/11,0.82,0.85,0.76,0.79898,12565.154,10141.7047,0.807129359
3/27/11,0.829,0.87211,0.8152,0.82,5337.145,4439.067208,0.831730674
3/26/11,0.8837,0.905,0.841,0.8552,11756.42,10250.97673,0.871947135
3/25/11,0.86688,0.88999,0.861,0.88377,4819.415,4225.529511,0.876772287
3/24/11,0.832,0.9,0.82659,0.86688,14009.368,12259.7739,0.87511256
3/23/11,0.81,0.85,0.78,0.84971,13262.257,11029.25031,0.831626948
3/22/11,0.75897,0.81,0.7405,0.80901,12147.723,9499.237373,0.781976785
3/21/11,0.76145,0.77241,0.7405,0.75897,3695.962,2780.451213,0.752294318
3/20/11,0.763,0.79,0.7402,0.74108,5815.319,4502.624039,0.774269484
3/19/11,0.78,0.797,0.73127,0.765,9875.038,7457.82757,0.755220139
3/18/11,0.8499,0.85062,0.70999,0.81648,14226.223,10971.3236,0.771204247
3/17/11,0.845,0.88,0.81,0.82542,7159.779,6042.76764,0.843988011
3/16/11,0.871,0.88,0.836,0.86,7929.615,6761.32007,0.852666878
3/15/11,0.8949,0.8949,0.87,0.87,2732.157,2405.41085,0.880407257
3/14/11,0.89249,0.9,0.88,0.8949,5269.235,4676.616537,0.887532353
3/13/11,0.90501,0.918,0.88976,0.89249,660.31,595.4206011,0.901728887
3/12/11,0.88,0.9197,0.88,0.918,4822.829,4319.599662,0.895656815
3/11/11,0.89,0.925,0.8601,0.88,3725.512,3301.73294,0.886249444
3/10/11,0.86449,0.9329,0.84965,0.9329,8869.013,7895.073941,0.890186308
3/9/11,0.85132,0.87,0.85,0.86449,4546.046,3881.216006,0.85375643
3/8/11,0.88502,0.88502,0.84999,0.86999,4527.851,3931.421889,0.868275455
3/7/11,0.87,0.909,0.846,0.88502,15271.268,13527.29788,0.885800569
3/6/11,0.9098,0.9098,0.81,0.8999,12626.492,10775.11278,0.853373429
3/5/11,0.91,0.9189,0.8111,0.9103,12570.588,11115.03865,0.884209923
3/4/11,0.92021,0.93909,0.9001,0.901,2711.885,2469.564197,0.910644882
3/3/11,0.9128,0.9399,0.91,0.93909,2746.67,2520.578949,0.917685397
3/2/11,0.92021,0.94,0.9102,0.9399,2741.873,2533.962779,0.924172192
3/1/11,0.8601,0.97,0.8502,0.92021,22569.783,21413.42722,0.948765313
2/28/11,0.89009,0.92001,0.845,0.86,4651.674,4108.596898,0.883251255
2/27/11,0.958,0.958,0.89,0.89,23268.75,21576.81745,0.927287347
2/26/11,0.9112,0.97,0.91061,0.958,4744.406,4452.631704,0.938501407
2/25/11,0.97,0.99979,0.91109,0.9111,4461.061,4276.301736,0.958584009
2/24/11,0.93,1,0.9,0.99743,13418.685,12708.12029,0.947046621
2/23/11,0.90999,0.945,0.8681,0.9,6718.872,6057.769318,0.901605108
2/22/11,0.85,0.95,0.8313,0.87023,12095.264,10650.2882,0.880533753
2/21/11,0.8313,0.8796,0.8313,0.8345,1700.121,1435.863709,0.844565598
2/20/11,0.94898,0.94898,0.83,0.85,9974.046,8503.380419,0.852550752
2/19/11,0.8376,0.98,0.8376,0.94898,3798.708,3454.715859,0.909444964
2/18/11,1.031,1.04019,0.78009,0.8989,36948.156,32719.75153,0.885558444
2/17/11,1.045,1.05019,1.02,1.04,4009.844,4184.960857,1.043671738
2/16/11,1.05,1.05019,1.0201,1.045,7192.375,7465.033083,1.037909325
2/15/11,1.06,1.085,1.035,1.05,8616.577,9085.504144,1.054421511
2/14/11,1.04,1.08,1.033,1.07,7096.548,7532.409915,1.061418864
2/13/11,1.0511,1.08,1.0201,1.05,3240.64,3398.29831,1.048650362
2/12/11,1.01,1.08,0.9906,1.0799,4118.92,4353.78652,1.057021384
2/11/11,0.98,1.0899,0.9264,1.07001,13299.179,13213.53572,0.993560258
2/10/11,1.08,1.1,0.8,0.98031,26559.641,25568.80501,0.962693924
2/9/11,0.905,1.09,0.82,1.09,49632.504,47455.00715,0.956127604
2/8/11,0.89,0.918,0.8617,0.918,7021.288,6306.769613,0.898235425
2/7/11,0.89968,0.9,0.83,0.89,2264.28,1949.543301,0.860999214
2/6/11,0.92,0.92,0.83,0.89968,8744.106,7608.769707,0.87015982
2/5/11,0.839,0.92,0.8115,0.92,15786.811,13634.19935,0.863644934
